s t k edges
5 14 3 5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14 8664.48600517
5 14 4 5-4,4-7,7-6,6-12,12-18,18-19,19-20,20-21,21-14 3736.12897251
5 14 5 5-6,6-8,8-9,9-17,17-13,13-20,20-21,21-14 4149.18926615
29 1 0 29-31,31-22,22-23,23-2,2-3,3-0,0-1 6030.15221392
29 1 1 29-28,28-27,27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1 6188.95861495
29 1 2 29-31,31-11,11-10,10-12,12-6,6-1 8907.14902642
29 1 3 29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 12235.930066
29 1 4 29-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1 10409.4651726
29 1 5 29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1 12599.1057376
3 18 0 3-0,0-1,1-6,6-12,12-18 3254.27539762
3 18 1 3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-18 3963.49023338
3 18 2 3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18 4628.79595564
3 18 3 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18 5078.92821872
3 18 4 3-0,0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18 6109.22168493
3 18 5 3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18 13187.1540612
6 13 0 6-12,12-18,18-19,19-20,20-13 2013.91883065
6 13 1 6-8,8-9,9-17,17-13 2411.22558294
6 13 2 6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-13 3656.36908654
6 13 3 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13 7296.49859142
6 13 4 6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-13 3811.49531862
6 13 5 6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13 16845.6384279
4 21 0 4-7,7-6,6-12,12-18,18-19,19-20,20-21 3125.2856219
4 21 1 4-7,7-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3154.01391362
4 21 2 4-5,5-6,6-12,12-18,18-19,19-20,20-21 3381.06950655
4 21 3 4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-21 4148.35252832
4 21 4 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21 8407.86538267
4 21 5 4-5,5-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21 3409.79779828
19 23 0 19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 3819.73992119
19 23 1 19-18,18-12,12-10,10-11,11-31,31-22,22-23 4165.2888377
19 23 2 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 4877.1296144
19 23 3 19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 4830.59455996
19 23 4 19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23 13388.9526656
19 23 5 19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 5907.42308061
7 8 0 7-6,6-8 1452.3796153
7 8 1 7-4,4-5,5-6,6-8 1945.03863195
7 8 2 7-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8 3559.75132201
7 8 3 7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 9872.624549
7 8 4 7-4,4-5,5-6,6-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8 4052.41033866
7 8 5 7-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8 4590.04478822
20 16 0 20-13,13-17,17-16 548.26666151
20 16 1 20-21,21-14,14-15,15-16 1464.15986385
20 16 2 20-19,19-18,18-12,12-6,6-8,8-9,9-17,17-16 3991.27801595
20 16 3 20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 9273.85777672
20 16 4 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16 18822.9976132
20 16 5 20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 8608.55205446
18 0 0 18-12,12-6,6-1,1-0 2773.76494125
18 0 1 18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0 4444.00068974
18 0 2 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0 4598.41776236
18 0 3 18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0 5109.306412
18 0 4 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0 5628.71122857
18 0 5 18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0 13667.6645176
17 29 0 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29 8520.55754252
17 29 1 17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28,28-29 8679.36394354
17 29 2 17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 9078.40694281
17 29 3 17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29 10217.9688034
17 29 4 17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29 10069.1886737
17 29 5 17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-29 9185.86326478
22 26 0 22-31,31-30,30-26 145.450132502
22 26 1 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26 6392.29940325
22 26 2 22-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26 7098.82771944
22 26 3 22-31,31-29,29-28,28-27,27-26 8703.80823811
22 26 4 22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26 9562.27404186
22 26 5 22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26 7737.62122075
18 26 0 18-12,12-10,10-11,11-31,31-30,30-26 3301.03026098
18 26 1 18-24,24-25,25-26 3809.3416546
18 26 2 18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26 4073.72969866
18 26 3 18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26 14456.7406254
18 26 4 18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26 7919.4577169
18 26 5 18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26 12632.0878043
23 3 0 23-2,2-3 181.832959629
23 3 1 23-22,22-31,31-11,11-10,10-12,12-6,6-1,1-0,0-3 6198.92224748
23 3 2 23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3 7701.23839363
23 3 3 23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3 18084.2493203
23 3 4 23-22,22-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3 9890.87895868
23 3 5 23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3 16259.5964992
8 28 0 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27,27-28 4111.28829477
8 28 1 8-9,9-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 5445.9605638
8 28 2 8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28 12311.8103225
8 28 3 8-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28 6447.39184319
8 28 4 8-6,6-12,12-10,10-11,11-31,31-29,29-28 13302.5920535
8 28 5 8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28 6984.56542363
9 25 0 9-17,17-13,13-20,20-19,19-18,18-24,24-25 4416.52152111
9 25 1 9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25 5291.20265325
9 25 2 9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25 5446.81498732
9 25 3 9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25 14840.3424898
9 25 4 9-8,8-6,6-12,12-18,18-24,24-25 6052.11070212
9 25 5 9-8,8-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25 6281.98438417
24 31 0 24-25,25-26,26-30,30-31 1099.17617895
24 31 1 24-18,18-12,12-10,10-11,11-31 6011.19573663
24 31 2 24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 6783.89517431
24 31 3 24-25,25-26,26-27,27-28,28-29,29-31 9657.53428456
24 31 4 24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31 9599.32972633
24 31 5 24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 9638.84146162
14 22 0 14-15,15-16,16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22 4640.33334752
14 22 1 14-21,21-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22 5008.43510686
14 22 2 14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 5064.27681145
14 22 3 14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22 5673.74082913
14 22 4 14-21,21-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22 6414.51162994
14 22 5 14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22 6188.96447873
12 2 0 12-6,6-1,1-0,0-3,3-2 2978.82223627
12 2 1 12-10,10-11,11-31,31-22,22-23,23-2 3401.93297084
12 2 2 12-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2 4904.24911699
12 2 3 12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 5640.48548126
12 2 4 12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2 13462.6072226
12 2 5 12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2 6670.77894747
10 30 0 10-11,11-31,31-30 2440.94792357
10 30 1 10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30 3988.12885948
10 30 2 10-12,12-18,18-24,24-25,25-26,26-30 4669.42399201
10 30 3 10-11,11-31,31-29,29-28,28-27,27-26,26-30 11107.9787819
10 30 4 10-12,12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30 8257.55798171
10 30 5 10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-30 13276.1036736
25 30 0 25-26,26-30 841.934126129
25 30 1 25-24,24-18,18-12,12-10,10-11,11-31,31-30 6268.43778945
25 30 2 25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30 7041.13722713
25 30 3 25-26,26-27,27-28,28-29,29-31,31-30 9448.61380768
25 30 4 25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-30 9856.57177915
25 30 5 25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30 9896.08351445
15 23 0 15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 4442.45652754
15 23 1 15-16,16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23 5002.85548143
15 23 2 15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 5284.70647427
15 23 3 15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 6295.56111303
15 23 4 15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23 6551.48661264
15 23 5 15-16,16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23 14226.5193093
13 3 0 13-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3 3967.94843202
13 3 1 13-17,17-9,9-8,8-6,6-1,1-0,0-3 4365.25518431
13 3 2 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 4677.16326778
13 3 3 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3 6984.91924594
13 3 4 13-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0,0-3 5765.52492
13 3 5 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3 6837.95118867
11 31 0 11-31 1524.98226751
11 31 1 11-10,10-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 4855.7729396
11 31 2 11-10,10-12,12-18,18-24,24-25,25-26,26-30,30-31 5585.38964808
11 31 3 11-10,10-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 14143.7477537
11 31 4 11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 7517.43618459
11 31 5 11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31 10203.817104
26 29 0 26-30,30-31,31-29 4356.77018094
26 29 1 26-27,27-28,28-29 4358.58225331
26 29 2 26-25,25-24,24-18,18-12,12-10,10-11,11-31,31-29 11310.1477679
26 29 3 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 13907.5000267
26 29 4 26-25,25-24,24-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 12082.8472055
26 29 5 26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29 15928.5752238
0 24 0 0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 2320.64377203
0 24 1 0-1,1-6,6-12,12-18,18-24 5562.42758122
0 24 2 0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-25,25-24 6258.46379298
0 24 3 0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24 7387.08040233
0 24 4 0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24 10879.0018776
0 24 5 0-1,1-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24 8417.37386854
24 5 0 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5 4156.87432317
24 5 1 24-18,18-12,12-6,6-5 4451.61984234
24 5 2 24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4,4-5 4511.09705129
24 5 3 24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5 6276.27266344
24 5 4 24-18,18-12,12-6,6-7,7-4,4-5 4805.84257046
24 5 5 24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-5 7306.56612966
12 24 0 12-18,18-24 3207.16785191
12 24 1 12-10,10-11,11-31,31-30,30-26,26-25,25-24 3903.20406367
12 24 2 12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24 4675.90350134
12 24 3 12-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24 6795.30184161
12 24 4 12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-25,25-24 12461.5621693
12 24 5 12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24 7825.59530783
27 16 0 27-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 5043.13685995
27 16 1 27-26,26-30,30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16 5401.180662
27 16 2 27-28,28-29,29-31,31-11,11-10,10-12,12-18,18-19,19-20,20-13,13-17,17-16 12829.0342903
27 16 3 27-26,26-25,25-24,24-18,18-12,12-6,6-8,8-9,9-17,17-16 7379.24040837
27 16 4 27-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16 5909.49205562
27 16 5 27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-16 13386.8836906
1 5 0 1-6,6-5 1305.81894691
1 5 1 1-6,6-7,7-4,4-5 1660.04167503
1 5 2 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-5 5800.35907245
1 5 3 1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5 9127.3280397
1 5 4 1-0,0-3,3-2,2-23,23-22,22-31,31-11,11-10,10-12,12-6,6-7,7-4,4-5 6154.58180057
1 5 5 1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-5 15861.0333242
25 0 0 25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0 2087.56250718
25 0 1 25-24,24-18,18-12,12-6,6-1,1-0 5795.50884607
25 0 2 25-26,26-30,30-31,31-11,11-10,10-12,12-6,6-1,1-0 6025.38252813
25 0 3 25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0 7620.16166718
25 0 4 25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0 10645.9206128
25 0 5 25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1,1-0 8650.45513339
13 29 0 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-29 8214.47914768
13 29 1 13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28,28-29 8373.2855487
13 29 2 13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29 9384.48533765
13 29 3 13-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29 10524.0471982
13 29 4 13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29 10375.2670686
13 29 5 13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-29 8879.78486994
28 27 0 28-27 71.612401416
28 27 1 28-29,29-31,31-30,30-26,26-27 8643.74003284
28 27 2 28-29,29-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26,26-27 15597.1176198
28 27 3 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27 18194.4698785
28 27 4 28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27 16369.8170574
28 27 5 28-29,29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-27 20215.5450757
26 7 0 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7 3066.97716428
26 7 1 26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4,4-7 3559.63618093
26 7 2 26-25,25-24,24-18,18-12,12-6,6-7 5403.0807127
26 7 3 26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-7 7227.73353381
26 7 4 26-30,30-31,31-11,11-10,10-12,12-6,6-7 4057.7588952
26 7 5 26-25,25-24,24-18,18-12,12-6,6-5,5-4,4-7 5895.73972935
29 26 0 29-31,31-30,30-26 4356.77018094
29 26 1 29-28,28-27,27-26 4358.58225331
29 26 2 29-31,31-11,11-10,10-12,12-18,18-24,24-25,25-26 11310.1477679
29 26 3 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26 13907.5000267
29 26 4 29-31,31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26 12082.8472055
29 26 5 29-31,31-11,11-10,10-12,12-6,6-8,8-9,9-17,17-16,16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26 15928.5752238
3 27 0 3-2,2-23,23-22,22-31,31-30,30-26,26-27 926.759938539
3 27 1 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27 5825.60087221
3 27 2 3-2,2-23,23-22,22-31,31-29,29-28,28-27 9270.50676915
3 27 3 3-0,0-1,1-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27 8995.57551082
3 27 4 3-0,0-1,1-6,6-12,12-18,18-24,24-25,25-26,26-27 7170.92268971
3 27 5 3-0,0-1,1-6,6-12,12-10,10-11,11-31,31-29,29-28,28-27 14169.3477028
6 4 0 6-7,7-4 411.930827857
6 4 1 6-5,5-4 667.714712516
30 1 0 30-31,31-22,22-23,23-2,2-3,3-0,0-1 1776.03998528
30 1 1 30-31,31-11,11-10,10-12,12-6,6-1 4653.03679777
30 1 2 30-26,26-25,25-24,24-18,18-12,12-6,6-1 6107.03136798
30 1 3 30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-1 7931.68418908
30 1 4 30-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1 10443.0708436
30 1 5 30-31,31-11,11-10,10-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-1 8344.99350897
4 28 0 4-5,5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27,27-28 3620.11665385
4 28 1 4-7,7-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 4355.11450011
4 28 2 4-7,7-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28 11564.854797
4 28 3 4-5,5-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-27,27-28 7780.87302337
4 28 4 4-7,7-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28 5700.43631761
4 28 5 4-5,5-6,6-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 4610.89838477
19 28 0 19-18,18-24,24-25,25-26,26-27,27-28 4371.89125746
19 28 1 19-20,20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-27,27-28 5693.66899473
19 28 2 19-18,18-24,24-25,25-26,26-30,30-31,31-29,29-28 12729.4076139
19 28 3 19-20,20-13,13-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-29,29-28 14884.9727534
19 28 4 19-18,18-12,12-10,10-11,11-31,31-30,30-26,26-27,27-28 3863.57986384
19 28 5 19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-29,29-28 12836.8013293
7 1 0 7-6,6-1 1236.60080265
7 1 1 7-4,4-5,5-6,6-1 1729.2598193
7 1 2 7-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1 5731.14092819
7 1 3 7-6,6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23,23-2,2-3,3-0,0-1 9058.10989544
7 1 4 7-4,4-5,5-6,6-12,12-10,10-11,11-31,31-22,22-23,23-2,2-3,3-0,0-1 6223.79994483
7 1 5 7-6,6-12,12-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31,31-22,22-23,23-2,2-3,3-0,0-1 15791.8151799
31 4 0 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-7,7-4 3106.91756595
31 4 1 31-22,22-23,23-2,2-3,3-0,0-1,1-6,6-5,5-4 3362.70145061
31 4 2 31-11,11-10,10-12,12-6,6-7,7-4 4097.69929687
31 4 3 31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-13,13-17,17-9,9-8,8-6,6-5,5-4 7680.45214878
31 4 4 31-11,11-10,10-12,12-6,6-5,5-4 4353.48318153
31 4 5 31-29,29-28,28-27,27-26,26-25,25-24,24-18,18-12,12-6,6-7,7-4 14158.3735486
5 17 0 5-6,6-8,8-9,9-17 2467.85859423
5 17 1 5-6,6-12,12-18,18-19,19-20,20-13,13-17 2682.70863161
5 17 2 5-4,4-7,7-6,6-8,8-9,9-17 2822.08132235
5 17 3 5-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30,30-26,26-25,25-24,24-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17 8995.5818586
5 17 4 5-4,4-7,7-6,6-12,12-18,18-19,19-20,20-13,13-17 3036.93135973
5 17 5 5-6,6-12,12-18,18-19,19-20,20-21,21-14,14-15,15-16,16-17 3713.00209783
20 31 0 20-19,19-18,18-12,12-10,10-11,11-31 3751.21799633
20 31 1 20-19,19-18,18-24,24-25,25-26,26-30,30-31 4416.52371859
20 31 2 20-13,13-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 5291.20045577
20 31 3 20-21,21-14,14-15,15-16,16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31 7312.2756529
20 31 4 20-19,19-18,18-24,24-25,25-26,26-27,27-28,28-29,29-31 12974.8818242
20 31 5 20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23,23-22,22-31 4523.91743401
16 23 0 16-17,17-9,9-8,8-6,6-1,1-0,0-3,3-2,2-23 4298.20988104
16 23 1 16-17,17-13,13-20,20-19,19-18,18-12,12-10,10-11,11-31,31-22,22-23 4858.60883493
16 23 2 16-15,15-14,14-21,21-20,20-19,19-18,18-12,12-6,6-1,1-0,0-3,3-2,2-23 5428.95312077
16 23 3 16-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 5523.91455719
16 23 4 16-17,17-9,9-8,8-6,6-12,12-10,10-11,11-31,31-22,22-23 6407.23996614
16 23 5 16-15,15-14,14-21,21-20,20-19,19-18,18-24,24-25,25-26,26-30,30-31,31-22,22-23 6439.80775953
6 30 0 6-1,1-0,0-3,3-2,2-23,23-22,22-31,31-30 2719.14752607
6 30 1 6-12,12-10,10-11,11-31,31-30 3709.92925699
6 30 2 6-12,12-18,18-24,24-25,25-26,26-30 5163.92382719
6 30 3 6-8,8-9,9-17,17-13,13-20,20-19,19-18,18-24,24-25,25-26,26-30 6988.5766483
6 30 4 6-12,12-10,10-11,11-31,31-29,29-28,28-27,27-26,26-30 12376.9601153
