s t k edges
11 13 5 11-12,12-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-13 6122.52097302
0 22 0 0-3,3-22 2810.38469537
0 22 1 0-16,16-15,15-13,13-22 3284.74560051
0 22 2 0-16,16-17,17-19,19-20,20-21,21-22 3404.80080517
0 22 3 0-12,12-11,11-3,3-22 5139.01346864
0 22 4 0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22 4490.46468404
0 22 5 0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22 4742.24311211
14 10 0 14-3,3-0,0-16,16-17,17-19,19-10 3743.79219823
14 10 1 14-2,2-3,3-0,0-16,16-17,17-19,19-10 3744.09787099
14 10 2 14-3,3-22,22-21,21-8,8-10 3774.1939432
14 10 3 14-3,3-22,22-9,9-21,21-8,8-10 4138.54789468
14 10 4 14-2,2-3,3-22,22-21,21-20,20-19,19-10 4535.01938236
14 10 5 14-3,3-0,0-16,16-17,17-18,18-19,19-6,6-4,4-5,5-8,8-10 4934.54129261
12 14 0 12-0,0-3,3-14 1830.20920635
12 14 1 12-0,0-3,3-2,2-14 1830.51487911
12 14 2 12-11,11-3,3-14 2330.59958929
12 14 3 12-11,11-3,3-2,2-14 2330.90526204
12 14 4 12-0,0-16,16-15,15-13,13-22,22-3,3-14 6782.60023919
12 14 5 12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-14 6902.65544385
15 3 0 15-16,16-0,0-3 2777.36446201
15 3 1 15-13,13-22,22-3 3317.76583387
15 3 2 15-16,16-17,17-19,19-20,20-21,21-22,22-3 4899.04690059
15 3 3 15-16,16-0,0-12,12-11,11-3 5105.99323528
15 3 4 15-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22,22-3 5620.35682798
15 3 5 15-13,13-22,22-9,9-21,21-20,20-19,19-17,17-16,16-0,0-3 5419.27515819
13 15 0 13-15 711.145707775
13 15 1 13-22,22-21,21-20,20-19,19-17,17-16,16-15 3027.63689899
13 15 2 13-22,22-21,21-20,20-19,19-18,18-17,17-16,16-15 3135.58694481
13 15 3 13-22,22-3,3-0,0-16,16-15 5383.9845881
13 15 4 13-22,22-9,9-21,21-8,8-10,10-19,19-17,17-16,16-15 4005.35073204
13 15 5 13-22,22-21,21-8,8-5,5-4,4-6,6-19,19-17,17-16,16-15 4365.07920593
2 20 0 2-3,3-22,22-21,21-20 3122.35906054
2 20 1 2-3,3-0,0-16,16-17,17-19,19-20 3283.78674248
2 20 2 2-14,14-3,3-22,22-21,21-20 3621.14519014
2 20 3 2-3,3-22,22-9,9-21,21-8,8-10,10-19,19-20 5052.42208689
2 20 4 2-14,14-3,3-0,0-16,16-17,17-18,18-19,19-20 3890.5229179
2 20 5 2-3,3-22,22-9,9-21,21-20 3486.71301202
0 12 0 0-12 914.119195171
0 12 1 0-3,3-11,11-12 2557.24884114
0 12 2 0-16,16-15,15-13,13-22,22-3,3-11,11-12 7509.63987398
0 12 3 0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-11,11-12 7629.69507864
0 12 4 0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3,3-11,11-12 8715.35895751
0 12 5 0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-3,3-11,11-12 8967.13738558
3 9 0 3-22,22-9 2641.31636828
3 9 1 3-22,22-21,21-9 2667.2302406
3 9 2 3-0,0-16,16-17,17-19,19-20,20-21,21-9 3938.22308374
3 9 3 3-0,0-16,16-15,15-13,13-22,22-9 4258.41653645
3 9 4 3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9 4659.53301113
3 9 5 3-0,0-16,16-15,15-13,13-22,22-21,21-9 4284.33040878
1 9 0 1-16,16-17,17-19,19-20,20-21,21-9 2956.30402408
1 9 1 1-16,16-15,15-13,13-22,22-9 3276.49747679
1 9 2 1-7,7-4,4-5,5-8,8-21,21-9 3609.31826222
1 9 3 1-16,16-0,0-3,3-22,22-9 5752.90037057
1 9 4 1-7,7-6,6-19,19-20,20-21,21-9 3643.9358662
1 9 5 1-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22,22-9 4117.86260884
4 2 0 4-6,6-19,19-17,17-16,16-0,0-3,3-2 3758.63561898
4 2 1 4-5,5-8,8-21,21-22,22-3,3-2 3984.95249097
4 2 2 4-6,6-19,19-17,17-16,16-0,0-3,3-14,14-2 4257.42174859
4 2 3 4-5,5-8,8-21,21-9,9-22,22-3,3-2 4349.30644246
4 2 4 4-7,7-1,1-16,16-0,0-3,3-14,14-2 5702.65862241
4 2 5 4-6,6-19,19-20,20-21,21-22,22-3,3-2 4549.55713035
2 14 0 2-14 249.545901179
2 14 1 2-3,3-14 440.200530904
5 3 0 5-8,8-21,21-22,22-3 3392.45495686
5 3 1 5-8,8-10,10-19,19-17,17-16,16-0,0-3 3720.76983507
5 3 2 5-4,4-6,6-19,19-17,17-16,16-0,0-3 4160.17285062
5 3 3 5-8,8-21,21-9,9-22,22-3 3756.80890834
5 3 4 5-4,4-7,7-1,1-16,16-0,0-3 5605.40972444
5 3 5 5-4,4-6,6-19,19-20,20-21,21-22,22-3 4951.09436199
16 5 0 16-17,17-19,19-10,10-8,8-5 1674.01830409
16 5 1 16-17,17-19,19-6,6-4,4-5 2113.42131965
16 5 2 16-15,15-13,13-22,22-21,21-8,8-5 2962.80359406
16 5 3 16-1,1-7,7-4,4-5 3558.65819347
16 5 4 16-17,17-18,18-19,19-20,20-21,21-8,8-5 2724.64631484
16 5 5 16-1,1-7,7-6,6-4,4-5 3764.94566213
6 8 0 6-4,4-5,5-8 1007.49433982
6 8 1 6-19,19-10,10-8 1449.18435671
6 8 2 6-7,7-4,4-5,5-8 1626.02917565
6 8 3 6-19,19-20,20-21,21-8 2391.86232163
6 8 4 6-19,19-17,17-16,16-15,15-13,13-22,22-21,21-8 4068.73057389
6 8 5 6-7,7-1,1-16,16-17,17-18,18-19,19-10,10-8 4539.41967222
19 16 0 19-17,17-16 665.380463608
19 16 1 19-18,18-17,17-16 773.330509428
19 16 2 19-20,20-21,21-22,22-13,13-15,15-16 3073.40214315
19 16 3 19-6,6-7,7-1,1-16 3482.67724836
19 16 4 19-10,10-8,8-5,5-4,4-7,7-1,1-16 4567.29603395
19 16 5 19-20,20-21,21-9,9-22,22-13,13-15,15-16 3437.75609464
17 0 0 17-16,16-0 2088.89838302
17 0 1 17-19,19-20,20-21,21-22,22-3,3-0 4126.28711752
17 0 2 17-18,18-19,19-20,20-21,21-22,22-3,3-0 4234.23716334
17 0 3 17-19,19-6,6-7,7-1,1-16,16-0 5009.92312786
17 0 4 17-19,19-10,10-8,8-21,21-9,9-22,22-3,3-0 5104.00095057
17 0 5 17-18,18-19,19-6,6-7,7-1,1-16,16-0 5117.87317368
7 13 0 7-4,4-5,5-8,8-21,21-22,22-13 2592.32327374
7 13 1 7-6,6-19,19-20,20-21,21-22,22-13 2626.94087773
7 13 2 7-6,6-19,19-17,17-16,16-15,15-13 3102.4364758
7 13 3 7-1,1-16,16-15,15-13 3929.13851378
7 13 4 7-4,4-5,5-8,8-21,21-9,9-22,22-13 2956.67722523
7 13 5 7-6,6-19,19-18,18-17,17-16,16-15,15-13 3210.38652162
20 11 0 20-19,19-17,17-16,16-0,0-12,12-11 3881.38818646
20 11 1 20-19,19-18,18-17,17-16,16-0,0-12,12-11 3989.33823228
20 11 2 20-21,21-22,22-3,3-11 4662.42608735
20 11 3 20-21,21-9,9-22,22-3,3-11 5026.78003884
20 11 4 20-19,19-10,10-8,8-21,21-22,22-3,3-11 6228.13516222
20 11 5 20-21,21-22,22-13,13-15,15-16,16-0,0-3,3-11 6279.52625553
18 7 0 18-19,19-6,6-7 1049.48349839
18 7 1 18-17,17-19,19-6,6-7 1152.78925428
18 7 2 18-19,19-10,10-8,8-5,5-4,4-7 2134.10228399
18 7 3 18-17,17-16,16-1,1-7 3206.5242594
18 7 4 18-19,19-6,6-4,4-7 1579.47053378
18 7 5 18-19,19-20,20-21,21-8,8-5,5-4,4-7 3076.78024891
21 10 0 21-8,8-10 957.377234833
21 10 1 21-20,20-19,19-10 1717.89700124
21 10 2 21-20,20-19,19-6,6-4,4-5,5-8,8-10 2800.69604979
21 10 3 21-22,22-13,13-15,15-16,16-17,17-19,19-10 3394.76525349
21 10 4 21-8,8-5,5-4,4-7,7-6,6-19,19-10 3673.87414401
21 10 5 21-9,9-22,22-13,13-15,15-16,16-17,17-18,18-19,19-10 3867.0692508
22 1 0 22-13,13-15,15-16,16-1 2874.19617236
22 1 1 22-21,21-20,20-19,19-17,17-16,16-1 2994.25137703
22 1 2 22-21,21-8,8-5,5-4,4-7,7-1 3647.26561516
22 1 3 22-9,9-21,21-20,20-19,19-6,6-7,7-1 4046.23717063
22 1 4 22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-1 3715.56130441
22 1 5 22-9,9-21,21-8,8-5,5-4,4-7,7-1 4011.61956664
9 12 0 9-22,22-3,3-0,0-12 4126.80519497
9 12 1 9-21,21-20,20-19,19-17,17-16,16-0,0-12 4280.97264739
9 12 2 9-22,22-3,3-11,11-12 4627.1955779
9 12 3 9-21,21-22,22-13,13-15,15-16,16-0,0-12 4627.07997243
9 12 4 9-21,21-22,22-3,3-11,11-12 4653.10945023
9 12 5 9-21,21-8,8-10,10-19,19-18,18-17,17-16,16-0,0-12 5002.28257478
10 11 0 10-19,19-17,17-16,16-0,0-12,12-11 4092.15341379
10 11 1 10-19,19-18,18-17,17-16,16-0,0-12,12-11 4200.10345961
10 11 2 10-8,8-21,21-22,22-3,3-11 5065.02074158
10 11 3 10-8,8-21,21-9,9-22,22-3,3-11 5429.37469307
10 11 4 10-19,19-20,20-21,21-22,22-3,3-11 5825.54050799
10 11 5 10-19,19-17,17-16,16-0,0-3,3-11 5034.61899662
11 2 0 11-3,3-2 1731.02732929
11 2 1 11-12,12-0,0-3,3-2 1931.3010095
11 2 2 11-3,3-14,14-2 2229.8134589
11 2 3 11-12,12-0,0-16,16-15,15-13,13-22,22-3,3-2 6883.69204234
11 2 4 11-12,12-0,0-3,3-14,14-2 2430.0871391
11 2 5 11-12,12-0,0-16,16-17,17-19,19-20,20-21,21-22,22-3,3-2 7003.747247
9 22 0 9-22 402.301304429
9 22 1 9-21,21-22 428.215176755
9 22 2 9-21,21-20,20-19,19-17,17-16,16-15,15-13,13-22 3700.83525382
9 22 3 9-21,21-20,20-19,19-18,18-17,17-16,16-0,0-3,3-22 6285.18819341
9 22 4 9-21,21-8,8-5,5-4,4-7,7-1,1-16,16-15,15-13,13-22 6483.51443458
9 22 5 9-21,21-8,8-10,10-19,19-17,17-16,16-15,15-13,13-22 4314.19513538
14 13 0 14-3,3-22,22-13 2951.34050575
14 13 1 14-2,2-3,3-22,22-13 2951.64617851
14 13 2 14-3,3-0,0-16,16-15,15-13 3833.23054945
14 13 3 14-2,2-3,3-0,0-16,16-15,15-13 3833.5362222
14 13 4 14-3,3-0,0-16,16-17,17-19,19-20,20-21,21-22,22-13 4688.49587859
14 13 5 14-3,3-0,0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-22,22-13 5409.80580598
12 5 0 12-0,0-16,16-17,17-19,19-10,10-8,8-5 4063.51939872
12 5 1 12-0,0-16,16-17,17-19,19-6,6-4,4-5 4502.92241428
12 5 2 12-11,11-3,3-22,22-21,21-8,8-5 5378.33416648
12 5 3 12-0,0-16,16-1,1-7,7-4,4-5 5948.1592881
12 5 4 12-11,11-3,3-22,22-9,9-21,21-8,8-5 5742.68811796
12 5 5 12-0,0-3,3-22,22-21,21-8,8-5 4877.94378355
10 21 0 10-8,8-21 957.377234833
10 21 1 10-19,19-20,20-21 1717.89700124
10 21 2 10-8,8-5,5-4,4-6,6-19,19-20,20-21 2800.69604979
10 21 3 10-19,19-17,17-16,16-15,15-13,13-22,22-21 3394.76525349
10 21 4 10-19,19-6,6-7,7-4,4-5,5-8,8-21 3673.87414401
10 21 5 10-19,19-18,18-17,17-16,16-15,15-13,13-22,22-9,9-21 3867.0692508
15 8 0 15-13,13-22,22-21,21-8 2089.85095811
15 8 1 15-16,16-17,17-19,19-10,10-8 2262.29153021
15 8 2 15-16,16-17,17-18,18-19,19-10,10-8 2370.24157603
15 8 3 15-13,13-22,22-9,9-21,21-20,20-19,19-6,6-4,4-5,5-8 4297.52372456
15 8 4 15-16,16-1,1-7,7-4,4-5,5-8 4431.61082941
15 8 5 15-13,13-22,22-9,9-21,21-8 2454.2049096
13 8 0 13-22,22-21,21-8 1378.70525034
13 8 1 13-22,22-9,9-21,21-8 1743.05920182
13 8 2 13-15,15-16,16-17,17-19,19-10,10-8 2973.43723799
13 8 3 13-22,22-21,21-20,20-19,19-6,6-4,4-5,5-8 3222.0240653
13 8 4 13-15,15-16,16-17,17-18,18-19,19-10,10-8 3081.38728381
13 8 5 13-22,22-21,21-20,20-19,19-6,6-7,7-4,4-5,5-8 3840.55890113
0 3 0 0-3 571.36963152
0 3 1 0-12,12-11,11-3 2899.99840479
0 3 2 0-16,16-15,15-13,13-22,22-3 5523.76066435
0 3 3 0-16,16-17,17-19,19-20,20-21,21-22,22-3 5643.81586902
0 3 4 0-16,16-17,17-18,18-19,19-10,10-8,8-21,21-9,9-22,22-3 6729.47974789
0 3 5 0-16,16-17,17-19,19-6,6-4,4-5,5-8,8-21,21-22,22-3 6981.25817596
3 14 0 3-14 344.720379664
3 14 1 3-2,2-14 345.026052419
1 2 0 1-16,16-0,0-3,3-14,14-2 3705.85028313
1 2 1 1-16,16-15,15-13,13-22,22-3,3-2 5208.69138745
1 2 2 1-7,7-6,6-19,19-17,17-16,16-0,0-3,3-2 5225.45692286
1 2 3 1-16,16-17,17-18,18-19,19-20,20-21,21-22,22-3,3-2 5436.69663793
1 2 4 1-16,16-0,0-12,12-11,11-3,3-2 5535.69292681
1 2 5 1-7,7-6,6-19,19-20,20-21,21-22,22-3,3-14,14-2 6515.16456384
4 9 0 4-5,5-8,8-21,21-9 1612.50992294
4 9 1 4-5,5-8,8-21,21-22,22-9 2052.75858031
4 9 2 4-6,6-19,19-20,20-21,21-9 2177.11456232
4 9 3 4-6,6-19,19-17,17-16,16-15,15-13,13-22,22-9 3828.06894225
4 9 4 4-7,7-6,6-19,19-20,20-21,21-9 2795.64939815
4 9 5 4-6,6-19,19-10,10-8,8-21,21-9 2790.47444389
2 9 0 2-3,3-22,22-9 2736.79651952
2 9 1 2-14,14-3,3-22,22-9 3235.58264912
2 9 2 2-3,3-0,0-16,16-17,17-19,19-20,20-21,21-9 4033.70323498
2 9 3 2-3,3-22,22-21,21-9 2762.71039184
2 9 4 2-14,14-3,3-0,0-16,16-15,15-13,13-22,22-9 4852.6828173
2 9 5 2-14,14-3,3-22,22-21,21-9 3261.49652145
5 12 0 5-8,8-10,10-19,19-17,17-16,16-0,0-12 4063.51939872
5 12 1 5-4,4-6,6-19,19-17,17-16,16-0,0-12 4502.92241428
5 12 2 5-8,8-21,21-22,22-3,3-11,11-12 5378.33416648
5 12 3 5-4,4-7,7-1,1-16,16-0,0-12 5948.1592881
5 12 4 5-8,8-21,21-9,9-22,22-3,3-11,11-12 5742.68811796
5 12 5 5-8,8-21,21-22,22-3,3-0,0-12 4877.94378355
3 20 0 3-22,22-21,21-20 3026.8789093
3 20 1 3-0,0-16,16-17,17-19,19-20 3188.30659124
3 20 2 3-0,0-16,16-17,17-18,18-19,19-20 3296.25663706
3 20 3 3-22,22-9,9-21,21-20 3391.23286078
3 20 4 3-22,22-21,21-8,8-10,10-19,19-20 4592.58798417
3 20 5 3-0,0-16,16-15,15-13,13-22,22-21,21-20 4643.97907748
6 3 0 6-19,19-17,17-16,16-0,0-3 3295.01821572
6 3 1 6-19,19-18,18-17,17-16,16-0,0-3 3402.96826154
6 3 2 6-4,4-5,5-8,8-21,21-22,22-3 4257.60959176
6 3 3 6-19,19-20,20-21,21-9,9-22,22-3 4450.29367857
6 3 4 6-7,7-1,1-16,16-0,0-3 4946.5425582
6 3 5 6-19,19-10,10-8,8-21,21-22,22-3 4699.29960865
7 10 0 7-4,4-5,5-8,8-10 1392.97633499
7 10 1 7-6,6-4,4-5,5-8,8-10 1599.26380365
7 10 2 7-6,6-19,19-10 1682.23719737
7 10 3 7-1,1-16,16-17,17-19,19-10 3839.70016257
7 10 4 7-4,4-6,6-19,19-10 2212.22423276
7 10 5 7-6,6-19,19-20,20-21,21-8,8-10 2983.63178547
5 22 0 5-8,8-21,21-22 1153.43989301
5 22 1 5-8,8-21,21-9,9-22 1517.79384449
5 22 2 5-4,4-6,6-19,19-20,20-21,21-22 2712.07929814
5 22 3 5-4,4-7,7-1,1-16,16-0,0-3,3-22 7844.42478829
5 22 4 5-8,8-10,10-19,19-17,17-16,16-15,15-13,13-22 3483.38200514
5 22 5 5-4,4-6,6-19,19-20,20-21,21-9,9-22 3076.43324963
20 18 0 20-19,19-18 530.360721662
20 18 1 20-19,19-17,17-18 633.666477554
20 18 2 20-21,21-8,8-10,10-19,19-18 2253.28576443
20 18 3 20-21,21-22,22-13,13-15,15-16,16-17,17-18 3316.37193092
20 18 4 20-21,21-8,8-5,5-4,4-6,6-19,19-18 2977.36818981
20 18 5 20-19,19-6,6-7,7-1,1-16,16-17,17-18 4677.99622943
16 18 0 16-17,17-18 719.14438442
16 18 1 16-17,17-19,19-18 719.566588616
16 18 2 16-15,15-13,13-22,22-21,21-20,20-19,19-18 3127.58826816
16 18 3 16-1,1-7,7-6,6-19,19-18 3536.86337336
16 18 4 16-1,1-7,7-4,4-6,6-19,19-17,17-18 4170.15616465
16 18 5 16-15,15-13,13-22,22-9,9-21,21-8,8-10,10-19,19-18 4105.30210121
21 19 0 21-20,20-19 1030.95717725
21 19 1 21-8,8-10,10-19 1644.31705882
21 19 2 21-8,8-5,5-4,4-6,6-19 2368.3994842
21 19 3 21-22,22-13,13-15,15-16,16-17,17-19 2707.82542951
21 19 4 21-22,22-3,3-0,0-16,16-17,17-18,18-19 5292.1783691
21 19 5 21-8,8-5,5-4,4-7,7-6,6-19 2986.93432003
17 19 0 17-19 51.8639800444
17 19 1 17-18,18-19 159.814025865
17 19 2 17-16,16-15,15-13,13-22,22-21,21-20,20-19 3686.91862672
17 19 3 17-16,16-1,1-7,7-6,6-19 4096.19373192
17 19 4 17-16,16-1,1-7,7-4,4-5,5-8,8-10,10-19 5180.81251752
17 19 5 17-16,16-15,15-13,13-22,22-9,9-21,21-20,20-19 4051.2725782
14 20 0 14-3,3-22,22-21,21-20 3371.59928896
14 20 1 14-2,2-3,3-22,22-21,21-20 3371.90496172
14 20 2 14-3,3-0,0-16,16-17,17-19,19-20 3533.0269709
14 20 3 14-3,3-22,22-9,9-21,21-8,8-10,10-19,19-20 5301.66231532
14 20 4 14-2,2-3,3-0,0-16,16-17,17-18,18-19,19-20 3641.28268948
14 20 5 14-3,3-22,22-9,9-21,21-20 3735.95324045
15 17 0 15-16,16-17 1344.1294146
15 17 1 15-13,13-22,22-21,21-20,20-19,19-17 2394.65319217
15 17 2 15-13,13-22,22-21,21-20,20-19,19-18,18-17 2502.60323799
15 17 3 15-16,16-1,1-7,7-6,6-19,19-17 4265.15415943
15 17 4 15-13,13-22,22-9,9-21,21-8,8-10,10-19,19-17 3372.36702521
15 17 5 15-13,13-22,22-21,21-8,8-5,5-4,4-6,6-19,19-18,18-17 3840.04554493
13 1 0 13-15,15-16,16-1 2506.59111012
13 1 1 13-22,22-21,21-20,20-19,19-17,17-16,16-1 3361.85643927
13 1 2 13-22,22-21,21-8,8-5,5-4,4-7,7-1 4014.8706774
13 1 3 13-22,22-9,9-21,21-20,20-19,19-6,6-7,7-1 4413.84223287
13 1 4 13-15,15-16,16-17,17-19,19-6,6-7,7-1 4524.98387946
13 1 5 13-22,22-21,21-8,8-10,10-19,19-18,18-17,17-16,16-1 4083.16636665
11 17 0 11-12,12-0,0-16,16-17 3353.34960976
11 17 1 11-3,3-0,0-16,16-17 4295.81519259
11 17 2 11-3,3-22,22-21,21-20,20-19,19-17 5190.46466405
11 17 3 11-3,3-22,22-21,21-8,8-10,10-19,19-18,18-17 5911.77459143
11 17 4 11-3,3-22,22-9,9-21,21-20,20-19,19-17 5554.81861553
11 17 5 11-12,12-0,0-16,16-15,15-13,13-22,22-21,21-20,20-19,19-17 5865.0992494
2 0 0 2-3,3-0 666.849782759
2 0 1 2-14,14-3,3-0 1165.63591236
2 0 2 2-3,3-11,11-12,12-0 2995.47855603
2 0 3 2-3,3-22,22-13,13-15,15-16,16-0 5619.24081559
2 0 4 2-14,14-3,3-22,22-21,21-20,20-19,19-17,17-16,16-0 6238.08214986
2 0 5 2-14,14-3,3-11,11-12,12-0 3494.26468564
