s t k edges
14 13 2 14-20,20-19,19-5,5-8,8-13 3741.92479926
14 13 3 14-20,20-6,6-1,1-0,0-3,3-8,8-13 4327.42536635
14 13 4 14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13 7978.07051423
14 13 5 14-20,20-6,6-16,16-17,17-5,5-8,8-13 10172.5535024
12 5 0 12-2,2-3,3-8,8-5 2517.92890395
12 5 1 12-2,2-3,3-15,15-14,14-20,20-19,19-5 2805.77403772
12 5 2 12-11,11-10,10-9,9-13,13-8,8-5 3299.20038774
12 5 3 12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5 8175.04175578
12 5 4 12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5 4036.08743024
12 5 5 12-11,11-10,10-9,9-13,13-8,8-3,3-15,15-14,14-20,20-19,19-5 5443.10813261
15 8 0 15-3,3-8 1243.84843699
15 8 1 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8 2887.1424107
15 8 2 15-14,14-20,20-19,19-5,5-8 3217.83201476
15 8 3 15-14,14-20,20-6,6-1,1-0,0-3,3-8 3803.33258185
15 8 4 15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8 7453.97772973
15 8 5 15-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8 9218.7339957
13 8 0 13-8 670.833386129
13 8 1 13-9,9-10,10-11,11-12,12-2,2-3,3-8 2828.52319869
13 8 2 13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-8 5434.14103933
13 8 3 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8 10803.4087574
13 8 4 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8 6664.45443185
13 8 5 13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8 9670.28675431
0 3 0 0-3 144.246646502
0 3 1 0-1,1-6,6-20,20-14,14-15,15-3 3046.87176123
0 3 2 0-1,1-6,6-20,20-19,19-5,5-8,8-3 5547.74719776
0 3 3 0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 11329.995497
0 3 4 0-1,1-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3 9110.50094598
0 3 5 0-1,1-6,6-16,16-17,17-5,5-8,8-3 9686.70152331
3 14 0 3-15,15-14 462.557733069
3 14 1 3-0,0-1,1-6,6-20,20-14 2728.56067466
3 14 2 3-8,8-5,5-19,19-20,20-14 3999.12271868
3 14 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20,20-14 9878.56240737
3 14 4 3-8,8-5,5-17,17-16,16-6,6-20,20-14 10429.7514219
3 14 5 3-0,0-1,1-6,6-16,16-18,18-19,19-20,20-14 8792.18985941
1 2 0 1-0,0-3,3-2 764.932069303
1 2 1 1-6,6-20,20-14,14-15,15-3,3-2 2839.68841188
1 2 2 1-0,0-3,3-8,8-13,13-9,9-10,10-11,11-12,12-2 3850.78658067
1 2 3 1-6,6-16,16-17,17-5,5-8,8-3,3-2 9479.51817396
1 2 4 1-6,6-20,20-19,19-5,5-8,8-3,3-2 5340.56384841
1 2 5 1-6,6-16,16-18,18-19,19-20,20-14,14-15,15-3,3-2 8903.31759663
4 9 0 4-7,7-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9 2969.42609123
4 9 1 4-6,6-1,1-0,0-3,3-8,8-13,13-9 3275.7800562
4 9 2 4-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10,10-9 4026.37502481
4 9 3 4-6,6-16,16-17,17-5,5-8,8-13,13-9 9120.90819228
4 9 4 4-7,7-6,6-20,20-19,19-5,5-8,8-13,13-9 4986.36591827
4 9 5 4-6,6-20,20-14,14-15,15-3,3-8,8-13,13-9 4337.14104131
2 9 0 2-12,12-11,11-10,10-9 1387.54424743
2 9 1 2-3,3-8,8-13,13-9 2111.81233738
2 9 2 2-3,3-15,15-14,14-20,20-19,19-5,5-8,8-13,13-9 4717.43017803
2 9 3 2-3,3-0,0-1,1-6,6-16,16-17,17-5,5-8,8-13,13-9 10086.6978961
2 9 4 2-3,3-0,0-1,1-6,6-20,20-19,19-5,5-8,8-13,13-9 5947.74357055
2 9 5 2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17,17-5,5-8,8-13,13-9 8953.575893
5 12 0 5-8,8-3,3-2,2-12 2517.92890395
5 12 1 5-19,19-20,20-14,14-15,15-3,3-2,2-12 2805.77403772
5 12 2 5-8,8-13,13-9,9-10,10-11,11-12 3299.20038774
5 12 3 5-17,17-16,16-6,6-1,1-0,0-3,3-2,2-12 8175.04175578
5 12 4 5-19,19-20,20-6,6-1,1-0,0-3,3-2,2-12 4036.08743024
5 12 5 5-19,19-20,20-14,14-15,15-3,3-8,8-13,13-9,9-10,10-11,11-12 5443.10813261
3 20 0 3-15,15-14,14-20 980.40250761
3 20 1 3-0,0-1,1-6,6-20 2210.71590012
3 20 2 3-8,8-5,5-19,19-20 3481.27794414
3 20 3 3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20 9360.71763282
3 20 4 3-8,8-5,5-17,17-16,16-6,6-20 9911.90664731
3 20 5 3-0,0-1,1-6,6-16,16-18,18-19,19-20 8274.34508487
6 3 0 6-1,1-0,0-3 1064.87871131
6 3 1 6-20,20-14,14-15,15-3 2126.23969642
6 3 2 6-20,20-19,19-5,5-8,8-3 4627.11513295
6 3 3 6-16,16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3 10409.3634322
6 3 4 6-16,16-18,18-19,19-20,20-14,14-15,15-3 8189.86888117
6 3 5 6-16,16-17,17-5,5-8,8-3 8766.0694585
7 10 0 7-4,4-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 2819.51810688
7 10 1 7-6,6-1,1-0,0-3,3-8,8-13,13-9,9-10 3425.68804055
7 10 2 7-6,6-20,20-14,14-15,15-3,3-2,2-12,12-11,11-10 3586.12102244
7 10 3 7-6,6-16,16-17,17-5,5-8,8-13,13-9,9-10 9270.81617664
7 10 4 7-4,4-6,6-20,20-19,19-5,5-8,8-13,13-9,9-10 5426.61992064
7 10 5 7-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10 2524.76003733
20 18 0 20-19,19-18 1555.42801958
20 18 1 20-14,14-15,15-3,3-8,8-5,5-19,19-18 4689.86216836
20 18 2 20-19,19-5,5-17,17-16,16-18 5469.43826569
20 18 3 20-6,6-16,16-18 6799.87554279
20 18 4 20-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-18 7563.46953458
20 18 5 20-14,14-15,15-3,3-0,0-1,1-6,6-16,16-18 7699.3195729
16 18 0 16-18 1524.98226751
16 18 1 16-17,17-5,5-19,19-18 4172.63771479
16 18 2 16-6,6-20,20-19,19-18 6830.32129487
16 18 3 16-6,6-1,1-0,0-3,3-15,15-14,14-20,20-19,19-18 7729.76532497
16 18 4 16-6,6-1,1-0,0-3,3-8,8-5,5-19,19-18 8903.39445853
16 18 5 16-17,17-5,5-8,8-13,13-9,9-10,10-11,11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18 8816.13787293
17 19 0 17-5,5-19 2721.70994575
17 19 1 17-16,16-18,18-19 2975.91003655
17 19 2 17-5,5-8,8-3,3-15,15-14,14-20,20-19 5721.91613017
17 19 3 17-16,16-6,6-20,20-19 6497.63932772
17 19 4 17-16,16-6,6-1,1-0,0-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19 10214.0064651
17 19 5 17-5,5-8,8-3,3-0,0-1,1-6,6-20,20-19 6952.22952268
14 20 0 14-20 517.844774541
14 20 1 14-15,15-3,3-0,0-1,1-6,6-20 2673.27363319
14 20 2 14-15,15-3,3-8,8-5,5-19,19-20 3943.83567721
14 20 3 14-15,15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17,17-16,16-18,18-19,19-20 9823.27536589
14 20 4 14-15,15-3,3-8,8-5,5-17,17-16,16-6,6-20 10374.4643804
14 20 5 14-15,15-3,3-0,0-1,1-6,6-16,16-18,18-19,19-20 8736.90281794
15 17 0 15-14,14-20,20-19,19-5,5-17 4049.91847341
15 17 1 15-14,14-20,20-19,19-18,18-16,16-17 4304.11856421
15 17 2 15-3,3-8,8-5,5-17 4393.70760251
15 17 3 15-3,3-0,0-1,1-6,6-16,16-17 6068.87483018
15 17 4 15-3,3-2,2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-17 6037.00157622
15 17 5 15-14,14-20,20-6,6-16,16-17 6498.60155241
13 1 0 13-8,8-3,3-0,0-1 2157.04572426
13 1 1 13-9,9-10,10-11,11-12,12-2,2-3,3-0,0-1 2458.67292571
13 1 2 13-8,8-3,3-15,15-14,14-20,20-6,6-1 4231.80206684
13 1 3 13-8,8-5,5-17,17-16,16-6,6-1 9015.56921781
13 1 4 13-8,8-5,5-19,19-20,20-6,6-1 4876.61489227
13 1 5 13-8,8-5,5-19,19-18,18-16,16-6,6-1 9612.99777404
11 17 0 11-10,10-9,9-13,13-8,8-5,5-17 4623.22384658
11 17 1 11-12,12-2,2-3,3-8,8-5,5-17 5175.85106928
11 17 2 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-18,18-16,16-17 5717.89629386
11 17 3 11-10,10-9,9-13,13-8,8-3,3-0,0-1,1-6,6-16,16-17 8154.45368534
11 17 4 11-12,12-2,2-3,3-15,15-14,14-20,20-19,19-5,5-17 5463.69620305
11 17 5 11-10,10-9,9-13,13-8,8-5,5-19,19-18,18-16,16-17 6338.89820471
2 0 0 2-3,3-0 350.997683227
2 0 1 2-3,3-15,15-14,14-20,20-6,6-1,1-0 3253.62279796
2 0 2 2-12,12-11,11-10,10-9,9-13,13-8,8-3,3-0 3436.85219459
2 0 3 2-3,3-8,8-5,5-17,17-16,16-6,6-1,1-0 9893.45256004
2 0 4 2-3,3-8,8-5,5-19,19-20,20-6,6-1,1-0 5754.49823449
2 0 5 2-12,12-11,11-10,10-9,9-13,13-8,8-5,5-19,19-20,20-14,14-15,15-3,3-0 6042.47003524
